정류소명,Longitude,Latitude
이마트.서울숲힐스테이트아파트,127.0524268,37.54029543
현대그린아파트,127.0497161,37.54052649
성수역3번출구,127.0566384,37.54357139
경일중고등학교,127.0491252,37.54241333
한라시그마밸리,127.0552203,37.53989592
동부경찰관기동대,127.0549882,37.54001171
서울숲역,127.0451026,37.54390252
성동구민종합체육센터,127.0443143,37.54531637
언더스탠드애비뉴,127.0426065,37.54364903
뚝섬서울숲,127.03736,37.54367936
옥수역2번출구,127.0174712,37.54176638
성수대교북단교차로,127.0354028,37.54428467
옥수파크힐스아파트,127.0128528,37.54724759
옥수파크힐스아파트,127.0128041,37.54715854
마장역,127.0426852,37.56608087
마장역,127.0430045,37.56604857
옥정초등학교,127.0153973,37.54093458
e편한세상금호109동,127.0221426,37.55338679
왕십리자이아파트107동,127.0259542,37.55971397
왕십리KCC스위첸아파트,127.0269443,37.56040061
금호베스트빌아파트노인정앞,127.025055,37.56184257
풍림아이원아파트후문,127.0268431,37.56020681
응봉역.광희중학교,127.0355466,37.55182433
대림강변타운아파트A상가,127.0358684,37.5546281
리버그린동아아파트정문,127.0375192,37.553483
서울숲리버뷰자이아파트제2주차장,127.0393651,37.55635234
서울숲리버뷰자이아파트제2주차장,127.0392595,37.55630562
서울숲리버뷰자이아파트제1주차장,127.0390069,37.55416241
왕십리로교차로,127.0390032,37.55772707
왕십리로교차로,127.0391115,37.5577652
리버그린동아아파트,127.0383415,37.55329591
서울숲리버뷰자이아파트제1주차장,127.039346,37.55469932
왕십리역6-1번출구,127.0377868,37.56106301
행당동서울숲더샵,127.0399242,37.55779373
행당동서울숲더샵,127.0392784,37.55814546
서울숲공원,127.0425035,37.54217492
성수역수제화거리,127.0537812,37.54526267
한양대역,127.0431654,37.55683854
한양대학교병원본관1층,127.0437075,37.55945752
한양대학교병원본관1층,127.0436342,37.55945313
한양대학교병원응급실,127.0445586,37.55989644
한양대학교류마티스병원동관,127.0446476,37.55983359
한양대학교백남학술정보관,127.0447171,37.55904652
한양대학교종합기술연구원,127.0448376,37.55901806
한양대학교생활과학대학,127.0463104,37.55688834
한양대학교정문,127.0419315,37.55795404
한양대학교제2의학관,127.0419242,37.55881532
한양대학교동문회관,127.0418226,37.55883291
한양대학교정문,127.0420581,37.55777064
군자교입구,127.0756403,37.55873152
군자교입구,127.0748828,37.55876459
군자역4번출구.용마초등학교,127.0824525,37.55606513
군자역5번출구.용마초등학교,127.081539,37.55617936
중곡동입구삼거리,127.0865475,37.55449163
어린이대공원후문아차산역,127.0902385,37.55124777
어린이대공원후문아차산역,127.0891987,37.55240618
중곡동입구삼거리,127.0849042,37.55489029
새밭교회,127.0935005,37.54892166
새밭교회,127.0926649,37.54903774
광나루역,127.1033376,37.54561673
광나루역,127.1034046,37.5454441
군자교,127.0750847,37.56157775
군자교,127.0753578,37.56234094
메리놀외방선교회,127.0775411,37.55921116
메리놀외방선교회,127.0775487,37.55911547
중곡1동주민센터입구,127.078201,37.56029476
중곡1동주민센터입구,127.0785052,37.5609461
중곡1동사거리,127.0794073,37.56247632
중곡1동사거리,127.0794125,37.56261623
중마초등학교.중곡제일골목시장앞,127.0809046,37.5652447
용마사거리,127.0819134,37.56236858
중곡2동주민센터앞,127.0809138,37.55986218
중곡2동주민센터앞,127.0810625,37.55987451
중곡동성당앞,127.0827382,37.56292789
국립서울병원앞,127.083271,37.56391836
중곡동종점,127.0871174,37.56207839
중곡보건지소,127.0871446,37.55968287
신성시장앞,127.0877592,37.55832503
중곡우체국앞,127.0839381,37.56143417
면곡시장,127.0796079,37.56976908
면곡시장,127.0795988,37.57027402
중곡아파트,127.0778111,37.56643222
중곡아파트,127.07726,37.56576638
중마초등학교.중곡제일골목시장앞,127.0809767,37.56550453
중곡역입구,127.0815311,37.5663698
중곡역입구,127.0817243,37.56685895
중곡3동주민센터앞,127.082805,37.56866122
중곡3동주민센터앞,127.0826285,37.56849622
면곡시장앞,127.0832184,37.57062663
면곡시장앞,127.0833311,37.5708985
용암사입구,127.086097,37.56792047
용곡삼거리,127.0854963,37.56796644
중곡역,127.0844446,37.56608095
대원고교앞,127.0868058,37.56397602
용암사입구,127.0862661,37.56785579
대원고교앞,127.0868946,37.5641916
중곡동종점,127.087144,37.56267789
신성시장,127.0878522,37.55842317
중곡동입구,127.088584,37.55418751
어린이대공원앞,127.0769332,37.55207415
능동사거리.군자역,127.078509,37.5552147
구의사거리.광진소방서앞,127.0839734,37.54520739
어린이회관,127.0773142,37.54616002
구의사거리.광진소방서앞,127.0845921,37.54504044
광진경찰서,127.0838138,37.54150013
광진경찰서,127.0845869,37.54310313
광진경찰서,127.0842307,37.54224421
광진구청,127.0833859,37.53897619
구의역2번출구,127.0879931,37.5376658
구의시장삼거리,127.0891154,37.5447676
구의2동주민센터입구,127.0898966,37.54917048
구의2동주민센터입구,127.0895323,37.54868042
구의사거리,127.0858192,37.54559815
구의사거리,127.0863043,37.54584927
구의시장삼거리,127.0890444,37.54490378
현대아파트앞,127.0941084,37.53954317
현대아파트앞,127.0942173,37.53958824
광진우체국,127.0908229,37.53798481
강변역A,127.0937601,37.5361051
테크노마트앞.강변역,127.093923,37.536515
현대2단지,127.096734,37.5379114
올림픽대교북단사거리,127.0932822,37.54344275
올림픽대교북단사거리,127.0935981,37.54332761
광장동현대아파트앞,127.0974905,37.54174469
광장동현대아파트앞,127.0990301,37.54209811
광나루역.극동아파트,127.1029308,37.54358733
광나루역.극동아파트,127.1031165,37.543899
워커힐아파트.광장동,127.1074994,37.54867872
워커힐아파트앞,127.1089001,37.55054143
워커힐입구,127.1088012,37.55058541
광진구청,127.0833389,37.53850235
자양사거리,127.0825837,37.53683767
자양사거리,127.0822444,37.53677464
자양초등학교앞,127.0786397,37.53779459
자양초등학교앞,127.0788445,37.53760459
건국대학교앞,127.074457,37.53883
자양미소약국.자양골목시장,127.0772631,37.53270947
국민은행자양지점앞,127.0813947,37.53148085
자양아파트앞,127.0846842,37.53207816
자양동잠실대교북단,127.0849572,37.53301153
신자초등학교앞,127.0749857,37.5303754
자양미소약국.자양골목시장,127.0769038,37.53276737
국민은행자양지점앞,127.0807667,37.53159223
동서울우편집중국앞,127.0841616,37.53522017
자양아파트앞,127.0846501,37.53200743
자양동잠실대교북단,127.0857202,37.53205686
구의역3번출구,127.0882469,37.53762201
국민은행신자양지점,127.0669187,37.53568163
신양초등학교앞,127.0693476,37.53504894
신양초등학교앞,127.0689616,37.53526457
뚝도변전소앞,127.0689181,37.53610605
건대역,127.070056,37.53859932
건국대학교앞,127.0749276,37.53857692
신자초등학교앞,127.0749768,37.53072581
자양우성아파트앞,127.0735984,37.53383697
자양우성아파트앞,127.0734122,37.53395731
자양고교앞,127.0711904,37.53462058
자양고교앞,127.0714303,37.53447623
대동아파트앞,127.0689379,37.53643587
국민은행신자양지점,127.0673249,37.5356938
노룬산시장,127.0625864,37.53954035
건대입구역,127.0673386,37.54093868
건대역,127.0701444,37.53905502
노룬산시장앞,127.0629531,37.5368259
영동대교북단,127.060954,37.53664182
노룬산시장앞,127.0629456,37.53671658
신양초등학교앞,127.0680533,37.53408447
자양4동주민센터앞,127.0677145,37.53363627
성수사거리,127.0646565,37.54320133
화양사거리,127.0667797,37.54695214
화양리,127.0711681,37.54785941
어린이대공원역.화양천주교회,127.073693,37.54660224
서울화양초등학교,127.0723388,37.54374505
건대입구역사거리.건대병원,127.0711695,37.54124255
건대입구역,127.0681242,37.54081582
어린이대공원역3번출구,127.0753175,37.54679701
건대입구역사거리.건대병원,127.0711913,37.54099525
어린이회관,127.079278,37.545414
어린이대공원역.화양천주교회,127.0735143,37.54592674
송정동서울숲아이파크,127.0694897,37.55174135
송정동건영아파트,127.071098,37.55465068
군자교남단,127.0726937,37.55744486
KEB.하나은행.군자동.지점,127.0767168,37.55770602
KEB.하나은행.군자동.지점,127.0765175,37.55716985
세진약국앞,127.0759998,37.55617169
군자삼거리,127.0752986,37.55497176
군자삼거리,127.0752252,37.55467848
세종초등학교.세종사이버대학교앞,127.0732517,37.55341111
세종초교앞,127.0742166,37.55382039
군자새마을금고.성동광진위센터,127.0712836,37.55185625
군자새마을금고앞,127.071118,37.55135274
화양시장앞,127.0706361,37.54870765
장안초등학교,127.0705324,37.54851106
화양사거리,127.0686729,37.54827943
화양리,127.071352,37.54796511
어린이대공원앞.세종대학교,127.0756091,37.54973025
능동교회앞,127.0771019,37.5528419
능동사거리.군자역,127.0791167,37.55661757
군자역먹자골목사거리,127.077579,37.55606182
군자동주민센터앞,127.0761743,37.55487652
어린이대공원후문,127.0905058,37.5508659
중곡동입구,127.0883528,37.55480859
제일은행사거리,127.0747339,37.53351902
동곡삼거리,127.0781646,37.56359206
건대입구역사거리,127.0715617,37.54208236
광진청소년수련관,127.1052371,37.54602821
강변역B,127.0937784,37.53607167
테크노마트앞.강변역,127.0937908,37.53662763
중곡동성당,127.0826023,37.56293785
국립서울병원앞,127.0834509,37.56450766
중곡역,127.084388,37.56620762
용곡삼거리,127.0832184,37.57062663
구의3동주민센터,127.0924814,37.53905922
구의3동주민센터,127.0923755,37.53912484
중곡4동경로당입구앞,127.0939576,37.55913607
중곡아파트.종점,127.0778034,37.56641827
긴고랑종점,127.096058,37.562159
정보도서관,127.1104764,37.55024464
강원설비앞,127.0901363,37.55900456
강원설비앞,127.0899332,37.55890665
중앙상회앞,127.0948014,37.56015595
한강호텔입구,127.1094423,37.54848037
중곡4동경로당입구앞,127.094219,37.55922297
중곡아파트.기점,127.0781417,37.56702558
구.새마을금고앞,127.0872203,37.56144682
대명슈퍼앞,127.0930294,37.5589266
광나루현대아파트,127.107479,37.546501
긴고랑주차장,127.0955419,37.56067725
신성시장입구,127.0880143,37.55853117
벨마트앞,127.0917033,37.55869718
신동아아파트,127.1053168,37.54627205
마을금고.브레드제과점,127.0892721,37.55765604
긴고랑입구,127.0886715,37.55890216
우리들약국,127.0903033,37.55691744
광남고.삼성아파트,127.1014374,37.54193325
하나약국,127.0911366,37.55631974
현대3차아파트,127.0996613,37.54045593
기업은행.용마사거리,127.0814701,37.56251587
소망슈퍼,127.0931521,37.55489617
찬양교회,127.0875672,37.55409875
송림식당앞,127.076722,37.53680537
중곡우체국앞,127.0841087,37.56122267
영화사입구,127.0941395,37.55421766
군자역,127.0799407,37.55792117
강변역.테크노마트앞,127.0948749,37.53637786
자양중학교앞,127.0761051,37.53467072
성안약국,127.0933284,37.55319434
지영슈퍼,127.0922128,37.55180938
구의역,127.0892553,37.53823651
국민은행자양지점,127.0792631,37.53203353
아차산역사거리,127.0916293,37.55107613
중곡보건지소,127.0871251,37.55958903
(구)동양마트앞,127.0900165,37.54155063
영동대교입구.성수사거리,127.0642255,37.54244049
선화예고앞,127.0901684,37.54940535
긴고랑입구,127.0886751,37.55879357
농협구의역지점앞,127.0897111,37.54029203
화양동현대아파트,127.0651225,37.54402463
성자초등학교앞,127.082258,37.53135034
대진택시,127.088188,37.54766692
벨마트앞,127.0916616,37.55858729
래미안구의파크스위트사거리,127.0905922,37.54404999
아남전자,127.0658663,37.54533654
대명슈퍼앞,127.0929851,37.55881164
화양사거리,127.0663767,37.54623852
행운슈퍼앞,127.0869976,37.53297125
중앙상회앞,127.094873,37.560062
한창주택,127.0891023,37.53368
광장중학교앞,127.1023334,37.54691372
구의아크로리버앞,127.0920469,37.53531256
구의역4번출구,127.0848051,37.53673203
장신대앞,127.1051977,37.5476193
강변역A,127.0938461,37.53596478
워커힐아파트입구,127.1066878,37.54796858
동서울호텔앞,127.0920592,37.53449531
워커힐아파트,127.107576,37.549962
한창주택,127.0891143,37.5337242
행운슈퍼앞,127.087066,37.53303605
워커힐아파트입구,127.1065087,37.54802085
구의역1번출구,127.0852067,37.53694503
장신대앞,127.1051092,37.54769288
성자초등학교앞,127.0825794,37.53140186
광장중학교앞,127.1024494,37.54704734
광진경찰서앞,127.0842814,37.54236599
한전삼거리,127.0979594,37.5454336
국민은행자양지점,127.0792501,37.53209592
청구아파트앞,127.096823,37.54240327
광장자이아파트,127.0947346,37.54228507
서울서광교회앞,127.0883183,37.54760797
자양중학교앞,127.0761908,37.53465095
구의2동주민센터,127.0895596,37.54870401
래미안구의파크스위트사거리,127.0905476,37.54411854
자양1파출소앞,127.0768109,37.53678277
면곡시장,127.0813811,37.57149572
동곡삼거리,127.0780481,37.56375447
지영슈퍼,127.0922651,37.55179717
구동양마트앞,127.0899534,37.5415507
성안약국,127.0933638,37.55315552
그랜드마트앞,127.0896511,37.54030597
종로약국앞,127.0879979,37.55757633
영화사입구,127.0941142,37.55410145
구의역,127.0891987,37.53826245
소망슈퍼,127.0932875,37.55489755
테크노마트.광진문화원,127.0959504,37.5371323
하나약국,127.0913163,37.5562883
프라임아파트앞,127.0968989,37.53793689
용마사거리,127.0812103,37.56269403
우리들약국,127.0903206,37.55700135
현대3.5차아파트,127.1002749,37.54083702
마을금고앞,127.0893527,37.55769583
광남고.삼성아파트,127.1016911,37.54232713
자양종합복지관앞,127.0754482,37.53242847
신성시장입구,127.0880148,37.55862634
대순진리회앞.구.새마을금고,127.08743,37.56094058
청소년수련관,127.1052925,37.54609072
대원외고앞,127.0870517,37.56323558
광나루현대아파트,127.1076788,37.5467113
중곡4동파출소,127.0866851,37.56540873
한강호텔입구,127.1092854,37.5483069
워커힐팰리스,127.1096179,37.55002643
아차산역사거리,127.0916862,37.55106608
중곡119안전센터,127.0863009,37.56676307
뚝섬유원지,127.0669121,37.53137531
건국대입구,127.0675136,37.54102209
광장자이아파트,127.0948842,37.54214884
용마초등학교,127.0817148,37.55634793
한전삼거리,127.0980519,37.54529369
청구아파트앞,127.0961493,37.54335849
강변역.테크노마트앞,127.0946033,37.53625953
답십리역사거리,127.0550661,37.56519211
청년회의소,127.0612991,37.56203138
장한평역,127.0672897,37.56116552
신답초등학교.청계한신휴플러스,127.0442861,37.57169595
신답초등학교.청계한신휴플러스,127.0447271,37.57175446
동대문구청,127.0383298,37.57406577
서울시동부병원,127.030983,37.573941
신설동역.서울풍물시장,127.0257335,37.57444978
중랑교,127.067681,37.59174803
중랑교,127.0669141,37.5913868
삼육서울병원,127.0606745,37.58968803
삼육서울병원,127.063382,37.590345
시조사삼거리,127.0570374,37.58865476
떡전교사거리.동대문노인복지관,127.0520846,37.58651073
청량리역환승센타,127.0454186,37.58041216
청량리역환승센타,127.0457819,37.58048201
동대문구청,127.0399886,37.57345815
청량리역환승센터,127.0456563,37.58038128
청량리역환승센터,127.0456947,37.58041207
청량리역환승센터,127.0454191,37.58065796
청량리미주아파트.동대문세무서,127.0484429,37.58278559
청량리.청과물도매시장,127.0406922,37.5788208
제기동역.서울약령시,127.037625,37.578081
제기동역.서울약령시,127.0353333,37.57821541
용두동사거리,127.029999,37.5775089
용두동사거리.한국의류시험연구원,127.0283634,37.57719772
신설동역,127.0250862,37.57606586
신설동역,127.023804,37.575838
신설동역,127.0256123,37.57639349
신설동역,127.0259165,37.57632081
용두동한국의류시험연구원,127.0291538,37.57743634
용두로타리한국의류시험연구원,127.0294406,37.5773456
제기역약령시장,127.0366107,37.57822953
제기역약령시장,127.0367206,37.57807027
신설동역1번출구,127.0232641,37.57662943
청량리미주상가앞,127.0476073,37.5819456
서울성심병원,127.0502968,37.58436154
서울성심병원,127.0507899,37.58466965
시조사,127.0523319,37.58682267
휘경동입구,127.055221,37.587708
삼육서울병원,127.0605373,37.58964745
중랑교,127.0663895,37.59123875
회기시장,127.0566561,37.59119545
회기시장,127.0566581,37.59100011
경희중고,127.0579437,37.59307434
경희중고,127.058267,37.59337612
외대앞,127.0596615,37.5956045
외대앞,127.0597132,37.59550454
이문동우체국,127.0618847,37.59935959
이문동교회,127.0620931,37.60010475
의릉입구,127.0619757,37.60387664
의릉입구,127.0620809,37.6034829
한천로쌍용아파트앞,127.0677673,37.59819721
한천로쌍용아파트앞,127.0678555,37.59866364
이문동삼익아파트,127.0682537,37.59455518
이문동삼익아파트,127.068219,37.59507882
동일스위트리버아파트.휘봉고교,127.0677856,37.5877808
휘경유수지견인차고지앞,127.0684012,37.58838654
서울준법지원센터.동성빌라,127.067484,37.58556469
서울준법지원센터.동성빌라,127.06759,37.58567041
휘경여중고휘경주공아파트앞,127.068284,37.58238204
휘경여중고휘경주공아파트,127.0684111,37.58215653
장안동현대아파트앞,127.068419,37.57974617
전곡시장앞,127.0678606,37.57722461
전곡시장앞,127.067928,37.57706834
답십리촬영소.우성그린아파트,127.0669557,37.57434814
촬영소사거리.우성그린아파트,127.0668086,37.57354352
풍안시장.동답초교,127.0653513,37.57109327
동답한신동아아파트,127.0642828,37.56971547
동답한신동아아파트,127.0638369,37.56891378
동아.위더스빌아파트,127.0621669,37.56674186
동아.위더스빌아파트,127.0615577,37.56611481
하나은행장안동지점,127.0584143,37.56339099
장한평,127.0671091,37.56118808
청년회의소앞,127.0615051,37.56200141
고미술상가,127.0574527,37.56347513
답십리역.동부시장,127.0523792,37.56713468
신답역앞,127.0470356,37.57076339
동대문구청.용두역4번출구,127.0393318,37.57364914
용두역,127.0371983,37.57398032
용두동신동아아파트,127.0317892,37.57383813
동대문우체국.서울풍물시장,127.024606,37.57481633
동대문구청.용두역3번출구,127.0382446,37.5752284
동대문구청.용신동주민센터,127.0383332,37.57658417
동대문구청.용신동주민센터,127.0381236,37.57549796
경동시장앞,127.0386271,37.58200375
제기동주민센터.서울약령시앞,127.0384739,37.58192251
경동시장,127.0383674,37.57996155
홍파초등학교,127.0385628,37.58554301
홍파초등학교,127.0384168,37.58559926
제기동한신아파트앞,127.0378313,37.58751967
고려대역.고대앞삼거리,127.0366856,37.5893781
고려대역.고대앞삼거리,127.0367938,37.58880492
고려대학교앞,127.0347492,37.58816422
우신향병원,127.0322411,37.58557671
안암오거리,127.029909,37.582438
대광고등학교앞,127.0255251,37.57981175
종암초등학교앞,127.0296585,37.58162586
용두시장앞,127.030282,37.57910509
용두시장앞,127.0301724,37.57898995
서울시동부병원,127.0304991,37.5758985
서울시동부병원,127.03063,37.57618845
동아제약앞,127.0305182,37.57259573
동아제약앞,127.0306795,37.57271908
떡전교앞,127.0526761,37.58489265
떡전교앞,127.0527049,37.58467426
서울시립대입구,127.053996,37.5829785
서울시립대학교앞,127.0540275,37.5827204
서울시동부교육지원청.해성국제컨벤션고교,127.0569583,37.57889713
전농로터리시장.동부교육지원청,127.0567563,37.57895991
전농우체국앞,127.0576244,37.57649362
전농우체국앞,127.0577519,37.57636919
청솔우성아파트.답십리시장,127.0575218,37.57371689
청솔우성아파트.답십리시장,127.0574258,37.57410902
답십리2동시온교회앞,127.0572594,37.57060376
답십리1동희망샘교회앞,127.0571156,37.57052364
답십리초등학교.현대시장,127.0570564,37.56839054
답십리초등학교앞,127.0569438,37.56862575
답십리역사거리,127.0550792,37.56559077
황물로사거리,127.0559866,37.56654589
답십리1동주민센터.래미안위브,127.0510676,37.57232703
답십리1동주민센터.래미안위브,127.051204,37.57229105
동대문중학교,127.0536152,37.57484643
동대문중학교,127.0531735,37.57424292
전농래미안크레시티아파트,127.0557094,37.57627922
대한노인회동대문구지회,127.0556893,37.57613207
전농사거리,127.0591494,37.5777269
전농사거리,127.0592277,37.57763182
배봉초등학교.전농우성아파트,127.0673019,37.5786227
배봉초등학교.전농우성아파트,127.0674082,37.57851962
장안2동주민센터,127.0704083,37.57880039
장안2동주민센터,127.0703645,37.57868468
장안교앞,127.074168,37.57952754
장안교은석초등학교,127.0749913,37.57969803
청량리역6번출구,127.0431681,37.57854556
청량리역6번출구,127.0435343,37.57811566
롯데캐슬노블레스,127.0482801,37.57565753
전농시장앞,127.0472037,37.57618008
래미안크레시티.답십리도서관,127.0504811,37.57438544
동대문구답십리도서관앞,127.0512537,37.5738601
답십리래미안위브아파트,127.0547597,37.57275919
답십리래미안미드카운티,127.0555491,37.57287583
답십리종합상가,127.0567058,37.5727917
답십리2동두산아파트,127.0583182,37.57278448
한양아파트.청솔우성아파트후문,127.0587547,37.57287296
답십리2동한양아파트앞,127.0614082,37.57272183
답십리2동한양아파트앞,127.0612348,37.57281434
동답한신.대림아파트동대문체육관,127.0638359,37.57268271
촬영소사거리.동답초등학교,127.0651111,37.57266048
촬영소사거리.세양청마루아파트앞,127.0654442,37.57274461
동대문구.성동구선거관리위원회,127.068104,37.57245588
동대문구.성동구선거관리위원회,127.0679536,37.57257648
장안사거리,127.0704835,37.57240699
국민은행장안동지점,127.0733513,37.5722096
국민은행장안동지점,127.0741258,37.57207643
장안동근린공원,127.071948,37.5773241
장안동근린공원,127.0721878,37.57816162
NH농협장안평지점,127.0718027,37.57535451
NH농협장안평지점,127.0719091,37.57516282
코리아병원,127.0716208,37.57320925
새서울병원,127.0717735,37.57311199
장안동삼성쉐르빌아파트,127.0711176,37.57131771
장안동삼성쉐르빌아파트,127.0711287,37.57155025
경남호텔앞,127.0700077,37.5696096
현대벤처빌.현대썬앤빌,127.0694144,37.56891524
현대벤처빌,127.0690899,37.56818745
우리은행장안지점앞,127.0676379,37.56614851
우리은행장안지점앞,127.0674806,37.56566553
북한연구소앞,127.0660347,37.5635097
장한평역,127.0652967,37.56260935
장한평역,127.0653529,37.56247147
신이문역,127.0678563,37.60263694
이문동현대아파트앞,127.0709171,37.6012997
이문동현대아파트,127.0709986,37.60125366
휘경2동주민센터,127.0680011,37.59071072
휘경2동주민센터,127.0679972,37.59066175
동부아동상담소,127.0763669,37.57683231
장안삼성래미안2차아파트,127.076592,37.574947
장안삼성래미안2차아파트.성복교회,127.0768293,37.57304523
장안현대홈타운아파트앞,127.0733413,37.56977612
구민회관앞,127.074085,37.56656337
파라브아파트,127.0723859,37.56357853
장안현대홈타운상가,127.0742209,37.57111532
장안현대홈타운앞,127.0758201,37.56955614
장안치안센터,127.0725881,37.56839879
장안치안센터,127.0727606,37.56850423
장평중학교,127.0708999,37.56576722
회기역종점,127.0588974,37.58986042
경희대입구,127.0529821,37.59133192
경희대입구,127.052842,37.5915086
서울바이오허브.농촌경제연구원,127.0500067,37.5914173
서울바이오허브.농촌경제연구원,127.0494495,37.59150469
한국과학기술원.홍릉초등학교,127.0466102,37.5916534
한국과학기술원.홍릉초등학교,127.0468544,37.59156346
국방연구원,127.0410356,37.59131412
국방연구원,127.0400586,37.59120808
세종대왕기념관,127.0424121,37.58985959
세종대왕기념관,127.0423644,37.59046907
영휘원사거리.(구)홍릉사거리,127.0432458,37.58601547
영휘원사거리.(구)홍릉사거리,127.0433859,37.58599782
동대문경찰서,127.0439599,37.58383412
동대문경찰서,127.0441898,37.58354395
현대코아,127.0447645,37.58178964
현대코아,127.0447214,37.58149932
동대문중앙새마을금고,127.0413078,37.583053
동대문중앙새마을금고,127.0419717,37.58298716
제기동주민센터앞,127.0378704,37.58294309
제기동한신아파트,127.0373626,37.58661052
제기시장,127.0355055,37.58644378
제기시장,127.0349914,37.5865296
외대역앞,127.0609965,37.59607333
외대역앞,127.061289,37.596025
이경시장,127.0649528,37.5952822
청량리한신아파트,127.0477361,37.58668379
전동초등학교.전농동SK아파트,127.0609321,37.57782315
벽산아파트,127.0307234,37.5826981
제기동천주교회,127.0337486,37.58278855
이문동쌍용아파트,127.0690326,37.59879021
이문동쌍용아파트,127.0692378,37.59897192
이문1동주민센터,127.0650059,37.59753612
전동초등학교.전농동SK아파트,127.0617054,37.57801464
장안동우체국,127.0649535,37.56674445
한국산업인력공단서울지역본부,127.0729633,37.58387027
휘경공고휘경주공아파트,127.0694454,37.58418387
래미안장안1차아파트앞,127.0717625,37.56657628
장평중학교앞,127.0703697,37.56486455
청량리미주상가앞,127.0473139,37.58191176
동대문구청.용두역,127.039868,37.57279753
종로사약국,127.065281,37.59445245
회기동현대아파트,127.054441,37.58899117
우산빌딩앞,127.0546064,37.58893999
배봉산입구,127.0682878,37.58016994
면곡시장,127.0810576,37.57159759
동부아파트,127.0454533,37.58673938
자동차부품상가,127.0577442,37.5645693
청량리한신아파트,127.0477351,37.58657073
장안동삼성쉐르빌아파트앞,127.0702125,37.57232334
동대문노인종합복지관,127.0497721,37.58609704
쌍용아파트,127.0684654,37.60138416
쌍용아파트,127.0684854,37.60138309
우리은행,127.0672705,37.56598629
삼육서울병원,127.0623557,37.59033529
동일스위트리버앞.휘봉고교,127.0675201,37.58721364
청량리수산시장,127.0408459,37.57869413
휘봉초등학교,127.0698001,37.58775506
휘경미소지움아파트,127.0645964,37.59085782
휘경공고.휘경주공아파트,127.0701077,37.58455455
용두동신동아아파트,127.0326025,37.57399607
청량리수산시장,127.041865,37.57901319
답십리역,127.0530512,37.56664689
가든아파트.수사연구소,127.0723809,37.58454074
회기역,127.057796,37.58993666
농협답십리역지점,127.0506401,37.56841429
동일하이빌.현대베스트빌아파트,127.0740611,37.58250604
동안교회,127.0563843,37.59373768
경희대입구,127.052764,37.59153873
청계한신휴플러스,127.0448295,37.57170988
경희중고,127.0563372,37.5943558
경희대의료원,127.0522478,37.59406897
한신휴플러스정문,127.0450263,37.57276428
경희맨션,127.0569678,37.59562417
경희대입구,127.0529329,37.5913679
동아아파트,127.0454855,37.57420069
미니슈퍼,127.0567985,37.59665608
전농119안전센터,127.0455765,37.57619842
외대.경희대후문,127.057167,37.598359
전농1동치안센터,127.0480163,37.57646242
휘경여중고.휘경주공아파트,127.0684105,37.5824544
쌍용아파트,127.0685423,37.60131005
신성미소지움아파트,127.0500433,37.57897581
삼성래미안,127.0573635,37.59991197
청량리소화물취급소,127.0513128,37.58056034
영광빌딩,127.0523882,37.58190238
새마을금고앞,127.0601568,37.59777742
이문동현대아파트앞,127.0708347,37.60098557
시립대입구,127.0534105,37.58383032
외대앞역,127.062562,37.59540421
새마을금고앞,127.0602437,37.59787287
종암초등학교앞,127.0296641,37.581593
회기역종점,127.0587876,37.58979839
외대.경희대후문,127.0569417,37.59831388
신설동역1번출구,127.0235151,37.57587861
미니슈퍼,127.05673,37.59673762
딩동슈퍼,127.0568929,37.59566125
동부아파트,127.0452034,37.58673175
배봉산입구,127.0682875,37.58032224
경희중고,127.0563314,37.59465386
동안교회,127.0573066,37.59286765
동대부고.은석초교앞,127.0729735,37.57900837
서울시립대,127.0532006,37.58310567
영광빌딩,127.0522735,37.58194387
청량리소화물취급소,127.0511775,37.580569
신성미소지움아파트,127.0496292,37.57863108
전농1동치안센터,127.0477225,37.57623319
동대문해병전우회,127.0455893,37.57634161
태양어린이.동아아파트,127.0454795,37.57409106
한신휴플러스후문,127.0467844,37.57303209
신답역,127.0492197,37.57112874
장미예식장,127.0505343,37.57015347
동부자동차매매시장,127.0514735,37.56898512
답십리역.경우회매장입구,127.0534879,37.56747523
답십리쌍마사거리,127.0552132,37.56620148
부속상가,127.0566242,37.56515085
고려대역3번출구,127.0364057,37.59048174
의료원입구사거리,127.052607,37.59270795
삼육서울병원,127.0622165,37.59032548
신설동로터리.서울풍물시장,127.0233587,37.57374393
경동시장앞,127.0385409,37.58057246
경동시장사거리,127.038242,37.57722363
동답초교.대림아파트,127.0651983,37.57108973
정화여자중.상업고등학교,127.0416818,37.58672328
정화여자중.상업고등학교,127.0418081,37.5866178
동대문노인종합복지관,127.0492648,37.58632865
망우역.상봉터미널,127.0911282,37.59785709
망우역.상봉터미널,127.0903539,37.59749631
상봉역.중랑우체국,127.0837377,37.59597336
상봉역.중랑우체국,127.0828907,37.59559138
중랑역.동부시장,127.0761561,37.59400945
중랑역.동부시장,127.0750945,37.59359302
망우역.망우지구대,127.0955472,37.59886935
망우역.망우지구대,127.0948761,37.59854429
우림시장.망우사거리,127.0990469,37.59964906
우림시장.망우사거리,127.0979412,37.59923163
금란교회,127.1040289,37.60055541
금란교회,127.1033655,37.60031883
동부제일병원.망우리공원,127.1089055,37.60049204
동부제일병원.망우리공원,127.1077481,37.60041237
극동늘푸른아파트,127.0764852,37.61471943
